 "subject" , "catalog" , "count" ,
 "LING" , "222" , "10" ,
 "LING" , "298" , "5" ,
 "LING" , "300" , "11" ,
 "LING" , "315" , "5" ,
 "LING" , "320" , "10" ,
 "LING" , "322" , "8" ,
 "LING" , "330" , "2" ,
 "LING" , "335" , "2" ,
 "LING" , "336" , "4" ,
 "LING" , "341" , "4" ,
 "LING" , "353" , "6" ,
 "LING" , "371" , "6" ,
 "LING" , "372" , "1" ,
 "LING" , "373" , "3" ,
 "LING" , "380" , "2" ,
 "LING" , "398" , "5" ,
 "LING" , "399" , "2" ,
 "LING" , "415" , "3" ,
 "LING" , "420" , "9" ,
 "LING" , "421" , "4" ,
 "LING" , "425" , "8" ,
 "LING" , "429" , "16" ,
 "LING" , "435" , "8" ,
 "LING" , "436" , "1" ,
 "LING" , "437" , "5" ,
 "LING" , "446" , "9" ,
 "LING" , "447" , "7" ,
 "LING" , "456" , "3" ,
 "LING" , "457" , "4" ,
 "LING" , "461" , "4" ,
 "LING" , "471" , "4" ,
 "LING" , "473" , "3" ,
 "LING" , "475" , "4" ,
 "LING" , "477" , "6" ,
 "LING" , "490" , "4" ,
 "LING" , "491" , "5" ,
 "LING" , "492" , "3" ,
 "LING" , "493" , "6" ,
 "LING" , "495" , "7" ,
 "LING" , "498" , "1" ,
 "LING" , "499" , "6" ,
 "LINZ" , "222" , "10" ,
 "LINZ" , "300" , "11" ,
 "LOYC" , "205" , "6" ,
 "LOYC" , "210" , "5" ,
 "LOYC" , "220" , "5" ,
 "LOYC" , "230" , "5" ,
 "LOYC" , "240" , "5" ,
 "LOYC" , "298" , "2" ,
 "LOYC" , "310" , "5" ,
 "LOYC" , "320" , "7" ,
 "LOYC" , "330" , "6" ,
 "LOYC" , "340" , "6" ,
 "LOYC" , "350" , "7" ,
 "LOYC" , "398" , "1" ,
 "LOYC" , "398K" , "2" ,
 "LOYC" , "398L" , "6" ,
 "LOYC" , "420" , "7" ,
 "LUCC" , "298" , "5" ,
 "LUCC" , "320" , "4" ,
 "LUCC" , "326" , "2" ,
 "LUCC" , "328" , "9" ,
 "LUCC" , "340" , "5" ,
 "LUCC" , "398" , "5" ,
 "LUCC" , "399" , "11" ,
 "LUCC" , "498" , "5" ,
 "LUCC" , "499" , "4" ,
 "MACF" , "401" , "7" ,
 "MACF" , "402" , "5" ,
 "MACF" , "491" , "6" ,
 "MANA" , "201" , "4" ,
 "MANA" , "202" , "6" ,
 "MANA" , "298" , "5" ,
 "MANA" , "300" , "5" ,
 "MANA" , "341" , "3" ,
 "MANA" , "343" , "4" ,
 "MANA" , "362" , "6" ,
 "MANA" , "366" , "7" ,
 "MANA" , "369" , "5" ,
 "MANA" , "374" , "5" ,
 "MANA" , "390" , "9" ,
 "MANA" , "420" , "6" ,
 "MANA" , "443" , "4" ,
 "MANA" , "444" , "7" ,
 "MANA" , "445" , "7" ,
 "MANA" , "446" , "2" ,
 "MANA" , "447" , "5" ,
 "MANA" , "451" , "4" ,
 "MANA" , "463" , "3" ,
 "MANA" , "466" , "10" ,
 "MANA" , "477" , "6" ,
 "MANA" , "478" , "5" ,
 "MANA" , "479" , "3" ,
 "MANA" , "480" , "8" ,
 "MANA" , "481" , "6" ,
 "MANA" , "482" , "2" ,
 "MANA" , "490" , "3" ,
 "MANA" , "493" , "11" ,
 "MANA" , "498" , "1" ,
 "MANA" , "499" , "6" ,
 "MANA" , "595" , "4" ,
 "MANA" , "659" , "2" ,
 "MANA" , "665" , "6" ,
 "MANA" , "667" , "5" ,
 "MANA" , "668" , "7" ,
 "MANA" , "670" , "7" ,
 "MANA" , "681" , "9" ,
 "MANA" , "682" , "5" ,
 "MANA" , "683" , "9" ,
 "MANA" , "695" , "5" ,
 "MANA" , "695H" , "6" ,
 "MANA" , "696" , "3" ,
 "MARA" , "200" , "3" ,
 "MARA" , "203" , "5" ,
 "MARA" , "205" , "8" ,
 "MARA" , "206" , "7" ,
 "MARA" , "207" , "9" ,
 "MARA" , "240" , "2" ,
 "MARA" , "250" , "8" ,
 "MARA" , "301" , "3" ,
 "MARA" , "310" , "5" ,
 "MARA" , "320" , "6" ,
 "MARA" , "365" , "4" ,
 "MARA" , "367" , "13" ,
 "MARA" , "398" , "11" ,
 "MARA" , "480" , "4" ,
 "MARK" , "201" , "8" ,
 "MARK" , "301" , "7" ,
 "MARK" , "302" , "4" ,
 "MARK" , "305" , "5" ,
 "MARK" , "444" , "9" ,
 "MARK" , "451" , "4" ,
 "MARK" , "452" , "7" ,
 "MARK" , "453" , "7" ,
 "MARK" , "454" , "7" ,
 "MARK" , "457" , "1" ,
 "MARK" , "458" , "3" ,
 "MARK" , "460" , "3" ,
 "MARK" , "462" , "2" ,
 "MARK" , "463" , "4" ,
 "MARK" , "465" , "4" ,
 "MARK" , "485" , "6" ,
 "MARK" , "486" , "4" ,
 "MARK" , "491" , "4" ,
 "MARK" , "492" , "10" ,
 "MARK" , "493" , "3" ,
 "MARK" , "495" , "5" ,
 "MARK" , "498" , "6" ,
 "MARK" , "595" , "6" ,
 "MARK" , "671" , "6" ,
 "MARK" , "672" , "5" ,
 "MARK" , "673" , "10" ,
 "MARK" , "674" , "3" ,
 "MARK" , "691" , "3" ,
 "MARK" , "695" , "8" ,
 "MARK" , "695A" , "3" ,
 "MARK" , "696" , "7" ,
 "MAST" , "214" , "2" ,
 "MAST" , "217" , "13" ,
 "MAST" , "218" , "7" ,
 "MAST" , "219" , "6" ,
 "MAST" , "221" , "6" ,
 "MAST" , "223" , "4" ,
 "MAST" , "224" , "3" ,
 "MAST" , "232" , "9" ,
 "MAST" , "234" , "5" ,
 "MAST" , "235" , "5" ,
 "MAST" , "324" , "15" ,
 "MAST" , "330" , "3" ,
 "MAST" , "331" , "8" ,
 "MAST" , "332" , "3" ,
 "MAST" , "333" , "14" ,
 "MAST" , "334" , "11" ,
 "MAST" , "335" , "3" ,
 "MAST" , "397" , "6" ,
 "MAST" , "398" , "7" ,
 "MAST" , "647" , "6" ,
 "MAST" , "652" , "6" ,
 "MAST" , "653" , "3" ,
 "MAST" , "654" , "8" ,
 "MAST" , "658" , "6" ,
 "MAST" , "661" , "2" ,
 "MAST" , "662" , "2" ,
 "MAST" , "663" , "8" ,
 "MAST" , "665" , "6" ,
 "MAST" , "666" , "5" ,
 "MAST" , "667" , "9" ,
 "MAST" , "667N" , "3" ,
 "MAST" , "667U" , "3" ,
 "MAST" , "667V" , "8" ,
 "MAST" , "667W" , "7" ,
 "MAST" , "667X" , "4" ,
 "MAST" , "669" , "3" ,
 "MAST" , "671" , "5" ,
 "MAST" , "672" , "7" ,
 "MAST" , "674" , "4" ,
 "MAST" , "676" , "6" ,
 "MAST" , "677" , "3" ,
 "MAST" , "678" , "2" ,
 "MAST" , "679" , "2" ,
 "MAST" , "679E" , "7" ,
 "MAST" , "680" , "5" ,
 "MAST" , "681" , "6" ,
 "MAST" , "684" , "1" ,
 "MAST" , "686" , "5" ,
 "MAST" , "692" , "5" ,
 "MAST" , "693" , "2" ,
 "MAST" , "694" , "8" ,
 "MAST" , "697" , "5" ,
 "MAST" , "699" , "3" ,
 "MAST" , "700" , "8" ,
 "MAST" , "701" , "2" ,
 "MAST" , "722" , "4" ,
 "MAST" , "723" , "5" ,
 "MAST" , "724" , "6" ,
 "MAST" , "725" , "6" ,
 "MAST" , "728" , "5" ,
 "MAST" , "729" , "3" ,
 "MAST" , "729B" , "8" ,
 "MAST" , "832" , "4" ,
 "MAST" , "833" , "4" ,
 "MAST" , "833B" , "5" ,
 "MAST" , "834" , "6" ,
 "MAST" , "837" , "6" ,
 "MAST" , "837C" , "10" ,
 "MAST" , "838" , "4" ,
 "MAST" , "840" , "3" ,
 "MAST" , "841" , "5" ,
 "MAST" , "856" , "4" ,
 "MAST" , "857" , "5" ,
 "MAST" , "858" , "3" ,
 "MAST" , "865" , "4" ,
 "MAST" , "872" , "3" ,
 "MAST" , "874" , "5" ,
 "MAST" , "881" , "6" ,
 "MAST" , "881U" , "8" ,
 "MAST" , "889" , "5" ,
 "MAST" , "890" , "4" ,
 "MAST" , "891" , "5" ,
 "MAST" , "892" , "4" ,
 "MAST" , "898" , "3" ,
 "MAST" , "898C" , "5" ,
 "MAST" , "899" , "9" ,
 "MASZ" , "217" , "13" ,
 "MATH" , "200" , "13" ,
 "MATH" , "201" , "20" ,
 "MATH" , "202" , "10" ,
 "MATH" , "203" , "14" ,
 "MATH" , "204" , "4" ,
 "MATH" , "205" , "11" ,
 "MATH" , "206" , "12" ,
 "MATH" , "208" , "5" ,
 "MATH" , "209" , "4" ,
 "MATH" , "212" , "3" ,
 "MATH" , "215" , "3" ,
 "MATH" , "251" , "5" ,
 "MATH" , "252" , "7" ,
 "MATH" , "264" , "3" ,
 "MATH" , "265" , "8" ,
 "MATH" , "304" , "7" ,
 "MATH" , "307" , "6" ,
 "MATH" , "309" , "3" ,
 "MATH" , "339" , "7" ,
 "MATH" , "354" , "5" ,
 "MATH" , "361" , "4" ,
 "MATH" , "364" , "2" ,
 "MATH" , "365" , "6" ,
 "MATH" , "366" , "3" ,
 "MATH" , "369" , "6" ,
 "MATH" , "370" , "4" ,
 "MATH" , "392" , "8" ,
 "MATH" , "395" , "4" ,
 "MATH" , "398" , "6" ,
 "MATH" , "407" , "3" ,
 "MATH" , "435" , "4" ,
 "MATH" , "445" , "9" ,
 "MATH" , "451" , "4" ,
 "MATH" , "464" , "2" ,
 "MATH" , "466" , "5" ,
 "MATH" , "467" , "6" ,
 "MATH" , "470" , "3" ,
 "MATH" , "471" , "5" ,
 "MATH" , "472" , "4" ,
 "MATH" , "473" , "7" ,
 "MATH" , "474" , "7" ,
 "MATH" , "475" , "10" ,
 "MATH" , "478" , "8" ,
 "MATH" , "479" , "8" ,
 "MATH" , "480" , "6" ,
 "MATH" , "494" , "1" ,
 "MATH" , "495" , "6" ,
 "MATH" , "495H" , "8" ,
 "MATH" , "495M" , "6" ,
 "MATH" , "496" , "5" ,
 "MATH" , "498" , "5" ,
 "MATH" , "499" , "4" ,
 "MATH" , "567" , "5" ,
 "MATH" , "601" , "3" ,
 "MATH" , "602" , "3" ,
 "MATH" , "602P" , "8" ,
 "MATH" , "603" , "4" ,
 "MATH" , "613" , "6" ,
 "MATH" , "618" , "2" ,
 "MATH" , "620" , "5" ,
 "MATH" , "621" , "7" ,
 "MATH" , "624" , "10" ,
 "MATH" , "626" , "6" ,
 "MATH" , "627" , "8" ,
 "MATH" , "630" , "7" ,
 "MATH" , "633" , "6" ,
 "MATH" , "636" , "5" ,
 "MATH" , "637" , "8" ,
 "MATH" , "639" , "2" ,
 "MATH" , "640" , "4" ,
 "MATH" , "645" , "3" ,
 "MATH" , "646" , "2" ,
 "MATH" , "647" , "3" ,
 "MATH" , "647B" , "5" ,
 "MATH" , "648" , "4" ,
 "MATH" , "649" , "2" ,
 "MATH" , "652" , "5" ,
 "MATH" , "661" , "2" ,
 "MATH" , "667" , "4" ,
 "MATH" , "677" , "6" ,
 "MATH" , "679" , "6" ,
 "MATH" , "680" , "4" ,
 "MATH" , "683" , "16" ,
 "MATH" , "686" , "4" ,
 "MATH" , "699" , "6" ,
 "MATH" , "729" , "6" ,
 "MATH" , "833" , "4" ,
 "MATH" , "834" , "8" ,
 "MATH" , "856" , "7" ,
 "MATH" , "865" , "3" ,
 "MATH" , "881" , "6" ,
 "MATH" , "894" , "6" ,
 "MBA" , "606" , "5" ,
 "MBA" , "607" , "3" ,
 "MBA" , "608" , "5" ,
 "MBA" , "609" , "3" ,
 "MBA" , "610" , "3" ,
 "MBA" , "614" , "2" ,
 "MBA" , "615" , "5" ,
 "MBA" , "616" , "4" ,
 "MBA" , "618" , "3" ,
 "MBA" , "622" , "4" ,
 "MBA" , "625" , "5" ,
 "MBA" , "628" , "6" ,
 "MBA" , "631" , "3" ,
 "MBA" , "632" , "2" ,
 "MBA" , "641" , "3" ,
 "MBA" , "642" , "7" ,
 "MBA" , "643" , "7" ,
 "MBA" , "644" , "5" ,
 "MBA" , "645" , "3" ,
 "MBA" , "646" , "4" ,
 "MBA" , "647" , "1" ,
 "MBA" , "648" , "2" ,
 "MBA" , "649" , "5" ,
 "MBA" , "650" , "1" ,
 "MBA" , "651" , "1" ,
 "MBA" , "652" , "3" ,
 "MBA" , "654" , "3" ,
 "MBA" , "655" , "8" ,
 "MBA" , "656" , "5" ,
 "MBA" , "657" , "5" ,
 "MBA" , "658" , "3" ,
 "MBA" , "659" , "3" ,
 "MBA" , "660" , "4" ,
 "MBA" , "661" , "8" ,
 "MBA" , "691" , "8" ,
 "MBA" , "695" , "7" ,
 "MCHI" , "200" , "12" ,
 "MCHI" , "205" , "6" ,
 "MCHI" , "206" , "3" ,
 "MCHI" , "240" , "1" ,
 "MCHI" , "250" , "8" ,
 "MCHI" , "306" , "3" ,
 "MCHI" , "308" , "4" ,
 "MCHI" , "310" , "4" ,
 "MCHI" , "311" , "7" ,
 "MCHI" , "365" , "3" ,
 "MCHI" , "366" , "6" ,
 "MCHI" , "398" , "5" ,
 "MCHI" , "399" , "6" ,
 "MECH" , "211" , "18" ,
 "MECH" , "215" , "14" ,
 "MECH" , "221" , "10" ,
 "MECH" , "311" , "17" ,
 "MECH" , "313" , "17" ,
 "MECH" , "321" , "13" ,
 "MECH" , "343" , "10" ,
 "MECH" , "344" , "10" ,
 "MECH" , "351" , "15" ,
 "MECH" , "352" , "9" ,
 "MECH" , "361" , "17" ,
 "MECH" , "368" , "11" ,
 "MECH" , "370" , "15" ,
 "MECH" , "371" , "10" ,
 "MECH" , "375" , "13" ,
 "MECH" , "390" , "8" ,
 "MECH" , "411" , "14" ,
 "MECH" , "412" , "7" ,
 "MECH" , "414" , "11" ,
 "MECH" , "415" , "8" ,
 "MECH" , "421" , "9" ,
 "MECH" , "422" , "3" ,
 "MECH" , "423" , "8" ,
 "MECH" , "424" , "9" ,
 "MECH" , "425" , "11" ,
 "MECH" , "426" , "9" ,
 "MECH" , "447" , "5" ,
 "MECH" , "448" , "4" ,
 "MECH" , "452" , "12" ,
 "MECH" , "453" , "1" ,
 "MECH" , "454" , "4" ,
 "MECH" , "460" , "7" ,
 "MECH" , "461" , "8" ,
 "MECH" , "462" , "2" ,
 "MECH" , "463" , "11" ,
 "MECH" , "471" , "7" ,
 "MECH" , "472" , "14" ,
 "MECH" , "473" , "12" ,
 "MECH" , "474" , "12" ,
 "MECH" , "476" , "4" ,
 "MECH" , "486" , "2" ,
 "MECH" , "490" , "7" ,
 "MECH" , "490A" , "16" ,
 "MECH" , "490B" , "7" ,
 "MECH" , "490C" , "5" ,
 "MECH" , "498" , "7" ,
 "MECH" , "690" , "6" ,
 "MECH" , "691" , "6" ,
 "MECH" , "790" , "7" ,
 "MECH" , "6011" , "5" ,
 "MECH" , "6021" , "8" ,
 "MECH" , "6041" , "13" ,
 "MECH" , "6051" , "2" ,
 "MECH" , "6061" , "3" ,
 "MECH" , "6091" , "4" ,
 "MECH" , "6101" , "3" ,
 "MECH" , "6111" , "6" ,
 "MECH" , "6121" , "7" ,
 "MECH" , "6131" , "5" ,
 "MECH" , "6141" , "8" ,
 "MECH" , "6161" , "3" ,
 "MECH" , "6171" , "4" ,
 "MECH" , "6181" , "5" ,
 "MECH" , "6191" , "6" ,
 "MECH" , "6231" , "1" ,
 "MECH" , "6241" , "6" ,
 "MECH" , "6251" , "8" ,
 "MECH" , "6301" , "7" ,
 "MECH" , "6311" , "6" ,
 "MECH" , "6321" , "3" ,
 "MECH" , "6341" , "5" ,
 "MECH" , "6351" , "7" ,
 "MECH" , "6361" , "5" ,
 "MECH" , "6421" , "3" ,
 "MECH" , "6431" , "9" ,
 "MECH" , "6441" , "6" ,
 "MECH" , "6451" , "5" ,
 "MECH" , "6471" , "3" ,
 "MECH" , "6481" , "4" ,
 "MECH" , "6491" , "3" ,
 "MECH" , "6501" , "3" ,
 "MECH" , "6511" , "4" ,
 "MECH" , "6521" , "3" ,
 "MECH" , "6531" , "2" ,
 "MECH" , "6541" , "5" ,
 "MECH" , "6551" , "10" ,
 "MECH" , "6561" , "4" ,
 "MECH" , "6571" , "12" ,
 "MECH" , "6581" , "2" ,
 "MECH" , "6601" , "8" ,
 "MECH" , "6611" , "1" ,
 "MECH" , "6621" , "8" ,
 "MECH" , "6631" , "1" ,
 "MECH" , "6641" , "5" ,
 "MECH" , "6651" , "3" ,
 "MECH" , "6661" , "1" ,
 "MECH" , "6671" , "3" ,
 "MECH" , "6681" , "5" ,
 "MECH" , "6691" , "2" ,
 "MECH" , "6741" , "2" ,
 "MECH" , "6751" , "1" ,
 "MECH" , "6761" , "3" ,
 "MECH" , "6771" , "8" ,
 "MECH" , "6781" , "3" ,
 "MECH" , "6791" , "6" ,
 "MECH" , "6891" , "5" ,
 "MECH" , "691E" , "6" ,
 "MECH" , "691H" , "6" ,
 "MECH" , "6941" , "5" ,
 "MECH" , "6961" , "6" ,
 "MECH" , "6971" , "5" ,
 "MECH" , "7011" , "5" ,
 "MECH" , "7101" , "6" ,
 "MECH" , "7231" , "5" ,
 "MECH" , "7501" , "5" ,
 "MECH" , "7511" , "7" ,
 "MGRK" , "398" , "2" ,
 "MHIS" , "203" , "4" ,
 "MHIS" , "204" , "4" ,
 "MHIS" , "221" , "7" ,
 "MHIS" , "241" , "5" ,
 "MHIS" , "298" , "3" ,
 "MHIS" , "305" , "5" ,
 "MHIS" , "306" , "4" ,
 "MHIS" , "314" , "5" ,
 "MHIS" , "315" , "4" ,
 "MHIS" , "331" , "2" ,
 "MHIS" , "398" , "8" ,
 "MHIS" , "471" , "7" ,
 "MHIS" , "472" , "4" ,
 "MHIS" , "498" , "3" ,
 "MIAE" , "211" , "9" ,
 "MIAE" , "215" , "13" ,
 "MIAE" , "221" , "10" ,
 "MIAE" , "311" , "28" ,
 "MIAE" , "313" , "32" ,
 "MIAE" , "380" , "9" ,
 "MODL" , "298" , "3" ,
 "MODL" , "299" , "4" ,
 "MODL" , "300" , "6" ,
 "MODL" , "301" , "6" ,
 "MODL" , "398" , "10" ,
 "MODL" , "399" , "4" ,
 "MODL" , "400" , "6" ,
 "MODL" , "401" , "6" ,
 "MODL" , "498" , "8" ,
 "MODL" , "499" , "4" ,
 "MODZ" , "298" , "4" ,
 "MOVI" , "420" , "4" ,
 "MOVI" , "421" , "6" ,
 "MPER" , "201" , "4" ,
 "MPER" , "221" , "4" ,
 "MPER" , "223" , "9" ,
 "MPER" , "233" , "4" ,
 "MPER" , "234" , "6" ,
 "MPER" , "251" , "2" ,
 "MPER" , "252" , "6" ,
 "MPER" , "301" , "5" ,
 "MPER" , "321" , "6" ,
 "MPER" , "322" , "8" ,
 "MPER" , "323" , "6" ,
 "MPER" , "333" , "5" ,
 "MPER" , "334" , "4" ,
 "MPER" , "351" , "2" ,
 "MPER" , "352" , "6" ,
 "MPER" , "361" , "7" ,
 "MPER" , "390" , "7" ,
 "MPER" , "398" , "5" ,
 "MPER" , "401" , "4" ,
 "MPER" , "421" , "7" ,
 "MPER" , "423" , "5" ,
 "MPER" , "433" , "5" ,
 "MPER" , "434" , "4" ,
 "MPER" , "451" , "3" ,
 "MPER" , "452" , "7" ,
 "MPER" , "471" , "8" ,
 "MPER" , "472" , "4" ,
 "MPER" , "481" , "5" ,
 "MPER" , "482" , "5" ,
 "MPER" , "490" , "7" ,
 "MPER" , "498" , "3" ,
 "MPER" , "499" , "4" ,
 "MPER" , "598" , "11" ,
 "MPER" , "599" , "2" ,
 "MRUS" , "398" , "4" ,
 "MSCA" , "601" , "2" ,
 "MSCA" , "602" , "2" ,
 "MSCA" , "611" , "6" ,
 "MSCA" , "615" , "10" ,
 "MSCA" , "621" , "9" ,
 "MSCA" , "622" , "5" ,
 "MSCA" , "623" , "3" ,
 "MSCA" , "624" , "3" ,
 "MSCA" , "625" , "11" ,
 "MSCA" , "632" , "7" ,
 "MSCA" , "640" , "4" ,
 "MSCA" , "641" , "5" ,
 "MSCA" , "643" , "1" ,
 "MSCA" , "644" , "3" ,
 "MSCA" , "645" , "5" ,
 "MSCA" , "646" , "7" ,
 "MSCA" , "647" , "5" ,
 "MSCA" , "648" , "6" ,
 "MSCA" , "649" , "4" ,
 "MSCA" , "651" , "7" ,
 "MSCA" , "652" , "4" ,
 "MSCA" , "654" , "2" ,
 "MSCA" , "662" , "6" ,
 "MSCA" , "663" , "2" ,
 "MSCA" , "665" , "21" ,
 "MSCA" , "667" , "4" ,
 "MSCA" , "668" , "3" ,
 "MSCA" , "669" , "8" ,
 "MSCA" , "670" , "2" ,
 "MSCA" , "671" , "4" ,
 "MSCA" , "672" , "6" ,
 "MSCA" , "673" , "5" ,
 "MSCA" , "674" , "3" ,
 "MSCA" , "675" , "6" ,
 "MSCA" , "677" , "4" ,
 "MSCA" , "683" , "3" ,
 "MSCA" , "689" , "4" ,
 "MSCA" , "693" , "5" ,
 "MSCA" , "699" , "3" ,
 "MSCA" , "699B" , "4" ,
 "MSCM" , "681" , "7" ,
 "MSCM" , "682" , "6" ,
 "MSCM" , "683" , "4" ,
 "MSCM" , "684" , "1" ,
 "MSCM" , "685" , "5" ,
 "MSCM" , "689" , "4" ,
 "MTHY" , "301" , "11" ,
 "MTHY" , "501" , "3" ,
 "MTHY" , "502" , "6" ,
 "MTHY" , "503" , "5" ,
 "MTHY" , "504" , "2" ,
 "MTHY" , "510" , "6" ,
 "MTHY" , "511" , "3" ,
 "MTHY" , "512" , "6" ,
 "MTHY" , "600" , "7" ,
 "MTHY" , "601" , "2" ,
 "MTHY" , "603" , "6" ,
 "MTHY" , "623" , "3" ,
 "MTHY" , "624" , "4" ,
 "MTHY" , "625" , "5" ,
 "MTHY" , "633" , "2" ,
 "MTHY" , "634" , "7" ,
 "MTHY" , "693" , "5" ,
 "MTHY" , "699" , "1" ,
 "MTHY" , "699A" , "7" ,
 "MUSI" , "201" , "9" ,
 "MUSI" , "211" , "3" ,
 "MUSI" , "212" , "2" ,
 "MUSI" , "230" , "3" ,
 "MUSI" , "231" , "6" ,
 "MUSI" , "232" , "2" ,
 "MUSI" , "241" , "4" ,
 "MUSI" , "242" , "4" ,
 "MUSI" , "243" , "9" ,
 "MUSI" , "251" , "5" ,
 "MUSI" , "252" , "4" ,
 "MUSI" , "261" , "8" ,
 "MUSI" , "262" , "8" ,
 "MUSI" , "263" , "6" ,
 "MUSI" , "298" , "1" ,
 "MUSI" , "311" , "2" ,
 "MUSI" , "322" , "5" ,
 "MUSI" , "330" , "3" ,
 "MUSI" , "331" , "4" ,
 "MUSI" , "332" , "5" ,
 "MUSI" , "341" , "5" ,
 "MUSI" , "342" , "6" ,
 "MUSI" , "351" , "4" ,
 "MUSI" , "352" , "5" ,
 "MUSI" , "353" , "4" ,
 "MUSI" , "361" , "4" ,
 "MUSI" , "362" , "16" ,
 "MUSI" , "363" , "6" ,
 "MUSI" , "364" , "3" ,
 "MUSI" , "365" , "3" ,
 "MUSI" , "398" , "4" ,
 "MUSI" , "399" , "1" ,
 "MUSI" , "401" , "4" ,
 "MUSI" , "402" , "7" ,
 "MUSI" , "412" , "6" ,
 "MUSI" , "421" , "3" ,
 "MUSI" , "430" , "5" ,
 "MUSI" , "431" , "8" ,
 "MUSI" , "432" , "4" ,
 "MUSI" , "461" , "9" ,
 "MUSI" , "462" , "11" ,
 "MUSI" , "471" , "3" ,
 "MUSI" , "472" , "7" ,
 "MUSI" , "481" , "5" ,
 "MUSI" , "482" , "2" ,
 "MUSI" , "491" , "4" ,
 "MUSI" , "492" , "4" ,
 "MUSI" , "498" , "8" ,
 "MUSI" , "499" , "2" ,
 "NURS" , "393" , "3" ,
 "NURS" , "394" , "7" ,
 "OPME" , "610" , "6" ,
 "OPME" , "611" , "2" ,
 "OPME" , "612" , "9" ,
 "OPME" , "613" , "8" ,
 "PARA" , "50" , "6" ,
 "PERC" , "201" , "4" ,
 "PERC" , "209" , "5" ,
 "PERC" , "210" , "8" ,
 "PERC" , "211" , "8" ,
 "PERC" , "212" , "4" ,
 "PERC" , "298" , "13" ,
 "PERC" , "303" , "8" ,
 "PERC" , "306" , "3" ,
 "PERC" , "311" , "8" ,
 "PERC" , "318" , "2" ,
 "PERC" , "321" , "1" ,
 "PERC" , "322" , "6" ,
 "PERC" , "323" , "6" ,
 "PERC" , "324" , "4" ,
 "PERC" , "351" , "8" ,
 "PERC" , "353" , "6" ,
 "PERC" , "354" , "10" ,
 "PERC" , "356" , "13" ,
 "PERC" , "362" , "4" ,
 "PERC" , "384" , "8" ,
 "PERC" , "386" , "13" ,
 "PERC" , "388" , "10" ,
 "PERC" , "390" , "8" ,
 "PERC" , "398" , "12" ,
 "PERC" , "399" , "9" ,
 "PERC" , "405" , "7" ,
 "PERC" , "408" , "3" ,
 "PERC" , "409" , "3" ,
 "PERC" , "412" , "3" ,
 "PERC" , "415" , "7" ,
 "PERC" , "421" , "9" ,
 "PERC" , "462" , "4" ,
 "PERC" , "464" , "5" ,
 "PERC" , "471" , "10" ,
 "PERC" , "481" , "12" ,
 "PERC" , "482" , "8" ,
 "PERC" , "486" , "4" ,
 "PERC" , "490" , "17" ,
 "PERC" , "498" , "17" ,
 "PERC" , "499" , "9" ,
 "PHIL" , "201" , "4" ,
 "PHIL" , "210" , "7" ,
 "PHIL" , "214" , "10" ,
 "PHIL" , "216" , "5" ,
 "PHIL" , "220" , "6" ,
 "PHIL" , "226" , "3" ,
 "PHIL" , "232" , "9" ,
 "PHIL" , "233" , "5" ,
 "PHIL" , "235" , "10" ,
 "PHIL" , "236" , "3" ,
 "PHIL" , "241" , "7" ,
 "PHIL" , "255" , "2" ,
 "PHIL" , "260" , "9" ,
 "PHIL" , "261" , "12" ,
 "PHIL" , "263" , "7" ,
 "PHIL" , "265" , "8" ,
 "PHIL" , "266" , "9" ,
 "PHIL" , "275" , "5" ,
 "PHIL" , "281" , "2" ,
 "PHIL" , "285" , "5" ,
 "PHIL" , "291" , "8" ,
 "PHIL" , "292" , "4" ,
 "PHIL" , "298" , "6" ,
 "PHIL" , "299" , "3" ,
 "PHIL" , "315" , "5" ,
 "PHIL" , "316" , "3" ,
 "PHIL" , "317" , "5" ,
 "PHIL" , "318" , "10" ,
 "PHIL" , "325" , "6" ,
 "PHIL" , "327" , "5" ,
 "PHIL" , "328" , "9" ,
 "PHIL" , "330" , "5" ,
 "PHIL" , "333" , "2" ,
 "PHIL" , "342" , "5" ,
 "PHIL" , "345" , "2" ,
 "PHIL" , "352" , "4" ,
 "PHIL" , "360" , "4" ,
 "PHIL" , "361" , "4" ,
 "PHIL" , "364" , "6" ,
 "PHIL" , "371" , "3" ,
 "PHIL" , "374" , "5" ,
 "PHIL" , "377" , "7" ,
 "PHIL" , "380" , "6" ,
 "PHIL" , "385" , "8" ,
 "PHIL" , "387" , "5" ,
 "PHIL" , "389" , "4" ,
 "PHIL" , "398" , "5" ,
 "PHIL" , "399" , "2" ,
 "PHIL" , "414" , "6" ,
 "PHIL" , "416" , "4" ,
 "PHIL" , "420" , "4" ,
 "PHIL" , "430" , "6" ,
 "PHIL" , "440" , "15" ,
 "PHIL" , "441" , "2" ,
 "PHIL" , "463" , "5" ,
 "PHIL" , "465" , "2" ,
 "PHIL" , "471" , "5" ,
 "PHIL" , "472" , "3" ,
 "PHIL" , "473" , "12" ,
 "PHIL" , "474" , "8" ,
 "PHIL" , "475" , "4" ,
 "PHIL" , "480" , "5" ,
 "PHIL" , "481" , "6" ,
 "PHIL" , "482" , "3" ,
 "PHIL" , "483" , "3" ,
 "PHIL" , "485" , "4" ,
 "PHIL" , "486" , "10" ,
 "PHIL" , "487" , "8" ,
 "PHIL" , "488" , "5" ,
 "PHIL" , "489" , "6" ,
 "PHIL" , "490" , "6" ,
 "PHIL" , "493" , "8" ,
 "PHIL" , "495" , "5" ,
